AÑO,MES,PAISDESTINO,REGIONORIGEN,PUNTODECONTROL,ADUANA,CODARANCELARIO,SECTOR,PRODUCTOGRAL,PRODUCTO,MONTOFOB(US$),PESOTONELADAS,anio,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB,TIPOOPERACION,CLASIFICACION
2022,Enero,Tailandia,,,Metropolitana,8092919,No minero,,Cerezas,76849.91,7.61543,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Tailandia,,,Metropolitana,8092919,No minero,,Cerezas,109503.08,14.51779,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Tailandia,,,Metropolitana,8092919,No minero,,Cerezas,127355.46,13.88,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Tailandia,,,Metropolitana,8092919,No minero,,Cerezas,134718.11,10.488,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Tailandia,,,Metropolitana,8092919,No minero,,Cerezas,170040.02,14.31657,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Tailandia,,,Metropolitana,8092919,No minero,,Cerezas,174246.66,22.37765,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Tailandia,,,Metropolitana,8092919,No minero,,Cerezas,243298.62,23.552,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Tailandia,,,Metropolitana,8092919,No minero,,Cerezas,249570.04,30.04235,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Tailandia,,,Metropolitana,8092919,No minero,,Cerezas,250431.05,35.442,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,-1641.46,8.304,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,163.69,1.18,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,1806.71,2.16,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,5790.5,0.936,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,6299.91,0.6,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,6643.5,2.755,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,13086.0,3.4947,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,15060.0,1.377,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,15271.56,3.47,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,16637.61,3.57,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,17999.36,3.545,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,18108.02,1.855,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,19955.0,2.781,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,20015.0,2.807,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,23309.66,2.392,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,24829.0,9.005,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,26968.33,3.505,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,29466.9,6.818,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,31508.59,3.521,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,32640.0,2.87,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,54217.24,9.86,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,61258.02,9.365,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,67111.8,8.639,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,67126.3,7.108,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,75276.68,6.163,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,78954.84,9.275,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,84382.67,7.068,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,89520.0,5.418,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,123226.24,24.00948,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,132704.3,17.678,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,166533.61,35.107,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,172090.61,37.29952,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,216653.64,15.086,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,232112.4,15.406,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,270001.5,20.784,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Taiwán (Formosa),,,Metropolitana,8092919,No minero,,Cerezas,293037.95,47.464,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Venezuela,,,Metropolitana,8092190,No minero,,Cerezas,22498.08,2.101,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Venezuela,,,Metropolitana,8092919,No minero,,Cerezas,2685.0,0.53101,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Venezuela,,,Metropolitana,8092919,No minero,,Cerezas,4035.0,0.79799,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Venezuela,,,Metropolitana,8092919,No minero,,Cerezas,9962.0,1.375,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Alemania,,,Los Andes,8092919,No minero,,Cerezas,19604.61,3.54,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Alemania,,,San Antonio,8092919,No minero,,Cerezas,175132.39,46.4,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Arabia Saudita,,,Valparaíso,8092919,No minero,,Cerezas,23759.0,13.9872,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Arabia Saudita,,,Valparaíso,8092919,No minero,,Cerezas,105666.0,21.258,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Argentina,,,Los Andes,8092919,No minero,,Cerezas,17320.2,2.088,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Argentina,,,Los Andes,8092919,No minero,,Cerezas,37820.16,22.5792,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Argentina,,,Los Andes,8092919,No minero,,Cerezas,74542.8,27.4227,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Argentina,,,Los Andes,8092919,No minero,,Cerezas,136026.0,37.6549,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Argentina,,,Los Andes,8121090,No minero,,Cerezas,51376.0,52.0,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Bélgica,,,San Antonio,8092919,No minero,,Cerezas,10290.41,2.3808,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Bélgica,,,San Antonio,8092919,No minero,,Cerezas,11660.73,2.8985,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Bélgica,,,Valparaíso,8092919,No minero,,Cerezas,30779.5,10.0285,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,287.4,0.168,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,1071.0,0.306,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,3096.0,0.774,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,8530.05,2.55,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,9792.0,3.4608,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,23460.0,10.5661,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,25200.0,9.744,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,25209.16,14.736,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,29471.3,13.209,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,42240.0,23.04,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,51164.97,23.5365,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,53325.0,22.899,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,53358.0,37.178,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,61152.0,51.7088,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,61450.06,19.9322,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,67391.0,19.164,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,77598.5,29.44492,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,89602.0,35.392,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,99726.0,39.7928,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,100800.0,24.192,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,101675.39,32.646,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,133939.0,52.3236,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,299219.52,142.221,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,312665.0,74.4448,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,Los Andes,8092919,No minero,,Cerezas,376562.94,130.61,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Brasil,,,San Antonio,8119089,No minero,,Cerezas,12579.84,3.3072,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,San Antonio,8092919,No minero,,Cerezas,42011.58,11.796,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,San Antonio,8092919,No minero,,Cerezas,95693.3,26.286,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,-9774.56,22.08,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,3251.15,0.96,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,19260.0,7.26744,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,26726.44,10.12,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,34433.23,8.8482,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,35940.0,13.56136,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,68274.09,18.24,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,92730.0,21.344,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,93600.0,16.56,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,171808.0,26.1016,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,Canadá,,,Valparaíso,8092919,No minero,,Cerezas,475280.9,153.22664,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,5657.15,1.09824,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,27259.0,7.272,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,30342.11,4.6922,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,33287.69,3.456,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,36000.0,26.4,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,47804.69,7.176,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,51573.09,6.908,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,54978.58,9.45741,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,59490.0,6.0,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,72029.08,17.8467,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,79083.39,12.32259,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,83439.24,16.008,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,90385.31,18.0272,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,99928.49,14.3724,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,99939.4,20.608,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,101002.86,15.6194,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,102269.02,22.4832,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,107413.61,21.312,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,107723.56,23.04,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,110484.0,20.088,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,114354.09,21.9648,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,117495.54,20.4044,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,127857.11,17.31,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Enero,China,,,San Antonio,8092919,No minero,,Cerezas,131589.11,22.6496,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
