AÑO,MES,PAISDESTINO,ADUANA,PESOTONELADAS,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB,PRECIO_KG
2022,Diciembre,China,San Antonio,108.00832,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,649102.99,6.009749897044968
2022,Diciembre,China,San Antonio,127.2268,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,661116.65,5.196363109030488
2022,Diciembre,China,San Antonio,129.2807,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,665570.91,5.148261960215253
2022,Diciembre,China,San Antonio,72.756,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,751826.45,10.33353194238276
2022,Diciembre,China,San Antonio,160.3666,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,782945.71,4.882224291093032
2022,Diciembre,China,San Antonio,167.74664,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,823122.96,4.906941563777372
2022,Diciembre,China,San Antonio,149.2852,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,860995.0,5.767450490738533
2022,Diciembre,China,San Antonio,186.51,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,897510.05,4.812128304112381
2022,Diciembre,China,San Antonio,192.72,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1148427.64,5.959047530095475
2022,Diciembre,China,San Antonio,206.4848,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1179644.26,5.712983522273794
2022,Diciembre,China,San Antonio,239.2234,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1203808.57,5.032152247648015
2022,Diciembre,China,San Antonio,271.9954,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1218565.93,4.480097567826514
2022,Diciembre,China,San Antonio,242.7234,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1227432.05,5.056916844441039
2022,Diciembre,China,San Antonio,257.904,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1311039.6,5.0834403498976375
2022,Diciembre,China,San Antonio,261.70816,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1380535.72,5.275096198758189
2022,Diciembre,China,San Antonio,277.68,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1387306.76,4.996062950158455
2022,Diciembre,China,San Antonio,264.68902,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1405255.75,5.309082144775027
2022,Diciembre,China,San Antonio,227.2416,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1427131.34,6.280238037401603
2022,Diciembre,China,San Antonio,253.34754,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1466272.45,5.787593003666031
2022,Diciembre,China,San Antonio,341.91598,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1574588.13,4.605190228312814
2022,Diciembre,China,San Antonio,363.6312,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1647513.61,4.530726763820047
2022,Diciembre,China,San Antonio,279.7696,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1675170.12,5.987677431715239
2022,Diciembre,China,San Antonio,320.9185,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1729445.21,5.389048029328319
2022,Diciembre,China,San Antonio,353.397,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1805675.09,5.109480527565316
2022,Diciembre,China,San Antonio,364.5928,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1864577.21,5.11413612665966
2022,Diciembre,China,San Antonio,540.7926,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1971934.68,3.646378815094733
2022,Diciembre,China,San Antonio,401.8844,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,2152292.62,5.3555017811091945
2022,Diciembre,China,San Antonio,428.364,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,2451635.67,5.723253284589742
2022,Diciembre,China,San Antonio,499.82485,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,2636637.32,5.2751225154171495
2022,Diciembre,China,San Antonio,541.8746,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,2730530.69,5.039045362155746
2022,Diciembre,China,San Antonio,601.1698,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,3048613.44,5.071135376394489
2022,Diciembre,China,San Antonio,618.24,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,3330367.63,5.386852403597308
2022,Diciembre,China,San Antonio,800.7396,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,4250811.6,5.308606693112218
2022,Diciembre,China,San Antonio,928.79695,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,4799847.67,5.167811619105769
2022,Diciembre,China,San Antonio,1017.97784,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,5521430.81,5.42392043622482
2022,Diciembre,China,San Antonio,1309.38755,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,7859345.17,6.002306322524603
2022,Diciembre,China,San Antonio,1593.96275,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,8257948.01,5.180765993433661
2022,Diciembre,China,San Antonio,1537.76618,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,8428757.53,5.4811697900652225
2022,Diciembre,China,San Antonio,1451.8975,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,8908872.55,6.136020311351181
2022,Diciembre,China,San Antonio,1725.2776,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,9260109.09,5.367315433759762
2022,Diciembre,China,San Antonio,1690.57908,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,9353332.11,5.532620284169138
2022,Diciembre,China,San Antonio,1584.8598,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,9786918.85,6.175258436108986
2022,Diciembre,China,San Antonio,2192.22595,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,12743973.27,5.813257191851049
2022,Diciembre,China,San Antonio,2747.56551,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,14059058.18,5.116914639098087
2022,Diciembre,China,San Antonio,2904.6642,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,17676797.08,6.085659430098667
2022,Diciembre,China,San Antonio,3568.05793,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,20110207.63,5.636177445695227
2022,Diciembre,China,San Antonio,4496.254,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,28654287.35,6.372924516719919
2022,Diciembre,China,San Antonio,6436.9866,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,35248619.6,5.475950439294063
2022,Diciembre,China,Valparaíso,46.52568,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,150120.0,3.2266051780436094
2022,Diciembre,China,Valparaíso,7.47,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,21165.0,2.8333333333333335
2022,Diciembre,China,Valparaíso,12.051,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,22357.0,1.8551987386938842
2022,Diciembre,China,Valparaíso,9.3928,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,37664.0,4.00987990801465
2022,Diciembre,China,Valparaíso,20.721,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,48349.0,2.3333333333333335
2022,Diciembre,China,Valparaíso,13.3952,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,48645.62,3.631571010511228
2022,Diciembre,China,Valparaíso,14.61,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,60657.0,4.151745379876797
2022,Diciembre,China,Valparaíso,12.296,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,66980.61,5.447349544567339
2022,Diciembre,China,Valparaíso,11.19692,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,67424.8,6.021727403607421
2022,Diciembre,China,Valparaíso,21.2704,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,72090.4,3.3892357454490747
2022,Diciembre,China,Valparaíso,18.1424,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,84088.0,4.634888438133875
2022,Diciembre,China,Valparaíso,22.3488,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,87348.76,3.9084317726231386
2022,Diciembre,China,Valparaíso,22.4064,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,91596.72,4.0879712939160235
2022,Diciembre,China,Valparaíso,20.8352,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,92500.95,4.439647807556443
2022,Diciembre,China,Valparaíso,12.3192,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,93863.0,7.619244756152997
2022,Diciembre,China,Valparaíso,22.08,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,94150.0,4.264039855072464
2022,Diciembre,China,Valparaíso,20.4276,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,96904.04,4.743779983943292
2022,Diciembre,China,Valparaíso,19.876,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,97645.16,4.9127168444355
2022,Diciembre,China,Valparaíso,20.9088,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,98191.33,4.696172425007652
2022,Diciembre,China,Valparaíso,26.556,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,98965.52,3.7266726916704322
2022,Diciembre,China,Valparaíso,17.9278,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,100402.68,5.600390455047467
2022,Diciembre,China,Valparaíso,21.0848,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,102023.99,4.8387459212323565
2022,Diciembre,China,Valparaíso,20.352,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,103861.49,5.103257173742138
2022,Diciembre,China,Valparaíso,22.1368,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,104344.52,4.713622565140399
2022,Diciembre,China,Valparaíso,25.76,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,108192.0,4.2
2022,Diciembre,China,Valparaíso,27.9386,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,113313.05,4.055788407436307
2022,Diciembre,China,Valparaíso,21.12,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,115580.23,5.472548768939393
2022,Diciembre,China,Valparaíso,21.33376,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,121548.07,5.697451832213355
2022,Diciembre,China,Valparaíso,57.3,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,124278.0,2.1689005235602092
2022,Diciembre,China,Valparaíso,26.13725,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,125790.45,4.812688787075916
2022,Diciembre,China,Valparaíso,16.75579,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,129952.93,7.755702954023652
2022,Diciembre,China,Valparaíso,29.369,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,131487.83,4.477095917463992
2022,Diciembre,China,Valparaíso,18.88,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,140871.2,7.461398305084747
2022,Diciembre,China,Valparaíso,13.968,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,142625.56,10.210879152348225
2022,Diciembre,China,Valparaíso,20.3184,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,142789.53,7.027597153319158
2022,Diciembre,China,Valparaíso,26.496,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,154368.0,5.826086956521739
2022,Diciembre,China,Valparaíso,34.6587,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,166136.8,4.793509277612835
2022,Diciembre,China,Valparaíso,31.7724,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,173016.23,5.445488222482406
2022,Diciembre,China,Valparaíso,23.136,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,176585.36,7.632493084370677
2022,Diciembre,China,Valparaíso,36.63,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,186846.37,5.100911001911001
2022,Diciembre,China,Valparaíso,45.9878,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,210412.66,4.575401736982417
2022,Diciembre,China,Valparaíso,45.1424,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,227845.2,5.047254908910469
2022,Diciembre,China,Valparaíso,42.872,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,242116.52,5.647427691733532
2022,Diciembre,China,Valparaíso,41.574,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,247910.0,5.963101938711695
2022,Diciembre,China,Valparaíso,62.8604,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,256968.78,4.087927852829444
2022,Diciembre,China,Valparaíso,87.1864,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,268602.63,3.080785879449088
2022,Diciembre,China,Valparaíso,53.8421,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,288876.83,5.36525934166758
2022,Diciembre,China,Valparaíso,86.48,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,311252.8,3.5991304347826083
2022,Diciembre,China,Valparaíso,59.11,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,311420.92,5.2684980544747075
2022,Diciembre,China,Valparaíso,74.376,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,323775.78,4.353229267505647
2022,Diciembre,China,Valparaíso,66.0352,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,333454.8,5.049652306648575
2022,Diciembre,China,Valparaíso,48.4288,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,346679.74,7.158544915422228
2022,Diciembre,China,Valparaíso,89.1168,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,395822.24,4.441611907070271
2022,Diciembre,China,Valparaíso,63.6827,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,413514.94,6.493363817802951
2022,Diciembre,China,Valparaíso,104.14595,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,445329.24,4.276011117090967
2022,Diciembre,China,Valparaíso,105.9176,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,453765.83,4.284140029607922
2022,Diciembre,China,Valparaíso,113.76,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,467228.0,4.1071378340365685
2022,Diciembre,China,Valparaíso,66.24,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,481930.08,7.275514492753624
2022,Diciembre,China,Valparaíso,94.752,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,484400.85,5.112302114994934
2022,Diciembre,China,Valparaíso,85.56,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,506302.12,5.9175095839177185
2022,Diciembre,China,Valparaíso,90.1842,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,508604.57,5.639619467711639
2022,Diciembre,China,Valparaíso,89.0256,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,517018.9,5.8075306428712645
2022,Diciembre,China,Valparaíso,94.4382,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,529757.94,5.609572609388997
2022,Diciembre,China,Valparaíso,83.98448,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,541353.52,6.445875714179572
2022,Diciembre,China,Valparaíso,126.582,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,542359.85,4.28465224123493
2022,Diciembre,China,Valparaíso,106.932,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,560001.87,5.236990517338121
2022,Diciembre,China,Valparaíso,102.6062,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,602499.51,5.871960076486606
2022,Diciembre,China,Valparaíso,107.17828,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,666151.63,6.215360332335992
2022,Diciembre,China,Valparaíso,144.509,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,740725.6,5.12580946515442
2022,Diciembre,China,Valparaíso,133.21217,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,757345.33,5.685256309539887
2022,Diciembre,China,Valparaíso,130.89519,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,783252.95,5.983817663582595
2022,Diciembre,China,Valparaíso,173.93616,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,890121.01,5.117515587328132
2022,Diciembre,China,Valparaíso,189.084,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,901341.47,4.76688387171839
2022,Diciembre,China,Valparaíso,169.92533,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,925031.45,5.443752558844523
2022,Diciembre,China,Valparaíso,168.3728,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,977962.14,5.808314288293595
2022,Diciembre,China,Valparaíso,124.3288,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1011253.57,8.133703293203183
2022,Diciembre,China,Valparaíso,231.24,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1069968.36,4.627090295796576
2022,Diciembre,China,Valparaíso,107.376,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1072598.22,9.989180263746087
2022,Diciembre,China,Valparaíso,219.84,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1080364.92,4.914323689956332
2022,Diciembre,China,Valparaíso,239.6283,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1229084.15,5.129127694850733
2022,Diciembre,China,Valparaíso,225.191,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1286016.66,5.71078178079941
2022,Diciembre,China,Valparaíso,221.289,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1291824.57,5.8377260957390575
2022,Diciembre,China,Valparaíso,266.33638,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1349724.12,5.067742228831074
2022,Diciembre,China,Valparaíso,304.152,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1372173.75,4.511473703937505
2022,Diciembre,China,Valparaíso,279.252,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1384591.83,4.958216342228525
2022,Diciembre,China,Valparaíso,354.56603,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1406744.28,3.9675100290910557
2022,Diciembre,China,Valparaíso,250.7108,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1513314.51,6.036096211252167
2022,Diciembre,China,Valparaíso,230.8602,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1552831.93,6.7262868610527065
2022,Diciembre,China,Valparaíso,284.8805,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1650580.84,5.79394110864029
2022,Diciembre,China,Valparaíso,317.1747,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1755735.62,5.535547507414685
2022,Diciembre,China,Valparaíso,386.85782,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1829157.09,4.728241217923422
2022,Diciembre,China,Valparaíso,362.7723,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1859989.41,5.127153892400274
2022,Diciembre,China,Valparaíso,378.7625,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1870733.34,4.939066935084651
2022,Diciembre,China,Valparaíso,423.31547,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,2002542.84,4.730615774566425
2022,Diciembre,China,Valparaíso,309.12,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,2202177.5,7.12402141563147
2022,Diciembre,China,Valparaíso,437.4996,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,2331274.44,5.328632163320836
2022,Diciembre,China,Valparaíso,515.2264,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,2402296.32,4.662603313805348
2022,Diciembre,China,Valparaíso,461.472,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,2572590.32,5.574748457111157
2022,Diciembre,China,Valparaíso,454.7896,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,2676103.57,5.884267296349784
2022,Diciembre,China,Valparaíso,485.3186,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,2982730.21,6.145921895431166
2022,Diciembre,China,Valparaíso,549.4147,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,3042108.57,5.536998864427908
2022,Diciembre,China,Valparaíso,547.4822,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,3067781.6,5.603436239570894
2022,Diciembre,China,Valparaíso,676.87383,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,3159756.43,4.668161612925706
2022,Diciembre,China,Valparaíso,664.42117,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,3479098.8,5.236285291752519
2022,Diciembre,China,Valparaíso,619.3698,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,3599540.17,5.811617179268346
2022,Diciembre,China,Valparaíso,672.0816,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,3677263.49,5.471453897860022
2022,Diciembre,China,Valparaíso,630.5644,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,4046402.98,6.417112954679967
2022,Diciembre,China,Valparaíso,882.41532,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,4254314.58,4.821215683336051
2022,Diciembre,China,Valparaíso,794.15932,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,4640403.6,5.843164568036549
2022,Diciembre,China,Valparaíso,1195.79448,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,4664259.96,3.9005531786699668
