AÑO,MES,PAISDESTINO,REGIONORIGEN,PUNTODECONTROL,ADUANA,MONTOFOB(US$),PESOTONELADAS,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB
2022,Marzo,China,,,Valparaíso,388005.18,101.2779,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,China,,,Valparaíso,501984.02,189.44201,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,China,,,Valparaíso,773843.21,527.97705,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,China,,,Valparaíso,886007.59,393.968,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,China,,,Valparaíso,1016055.32,669.29545,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,China,,,Valparaíso,1065368.89,249.124,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Colombia,,,San Antonio,21840.0,20.0,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Colombia,,,San Antonio,30368.0,40.0,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Corea del Sur,,,San Antonio,21075.0,4.494,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Corea del Sur,,,San Antonio,50633.96,11.886,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Corea del Sur,,,San Antonio,76205.0,17.586,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Corea del Sur,,,San Antonio,106554.84,32.274,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Corea del Sur,,,Valparaíso,-6243.0,20.416,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Corea del Sur,,,Valparaíso,16871.86,6.624,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Corea del Sur,,,Valparaíso,18327.51,23.336,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Corea del Sur,,,Valparaíso,30101.35,6.354,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Corea del Sur,,,Valparaíso,73221.05,15.456,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Corea del Sur,,,Valparaíso,137550.0,17.632,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Corea del Sur,,,Valparaíso,150395.61,37.536,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Corea del Sur,,,Valparaíso,166690.92,41.98284,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Corea del Sur,,,Valparaíso,426930.8,64.032,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Ecuador,,,San Antonio,14.0,0.011,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Ecuador,,,San Antonio,3724.0,2.0976,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Ecuador,,,San Antonio,20496.0,7.3017,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Ecuador,,,San Antonio,27827.0,21.109,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Ecuador,,,San Antonio,46400.0,24.128,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Emiratos Árabes Unidos,,,Valparaíso,22751.0,14.4,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,España,,,Valparaíso,96127.93,21.0114,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,San Antonio,-5613.64,17.089,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Estados Unidos de América,,,San Antonio,-128.44,0.391,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Estados Unidos de América,,,San Antonio,28054.58,5.676,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Estados Unidos de América,,,San Antonio,148280.03,30.0,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Estados Unidos de América,,,San Antonio,45763.2,22.8,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Estados Unidos de América,,,San Antonio,207547.98,75.15669,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Estados Unidos de América,,,Valparaíso,-15523.5,39.09963,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,-9562.32,7.9344,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,-400.97,1.02537,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,553.13,0.15525,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,7521.55,3.23576,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,8865.85,2.412,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,10572.55,26.7438,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,12547.12,8.728,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,64825.17,19.527,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,68039.56,24.79848,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,89972.42,24.0,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,114449.61,17.48,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,189225.04,34.80475,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,227580.62,74.688,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,341117.74,64.2048,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,493907.09,134.37,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,4281.96,0.38306,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,10875.6,3.29022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,12604.54,3.73748,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,12688.2,3.83859,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,48960.0,22.956,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,137289.6,68.4,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Estados Unidos de América,,,Valparaíso,171840.0,51.648,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Hong Kong (Región administrativa especial de China),,,San Antonio,34948.41,21.0448,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Hong Kong (Región administrativa especial de China),,,San Antonio,128734.8,46.344,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Hong Kong (Región administrativa especial de China),,,Valparaíso,682.94,0.456,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Hong Kong (Región administrativa especial de China),,,Valparaíso,1687.14,0.548,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Hong Kong (Región administrativa especial de China),,,Valparaíso,28279.06,18.91096,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Hong Kong (Región administrativa especial de China),,,Valparaíso,62973.3,21.052,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,India,,,Valparaíso,43169.3,3.948,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,India,,,Valparaíso,109977.68,42.17088,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Japón,,,San Antonio,68194.8,24.3162,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Japón,,,San Antonio,173740.0,50.58,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Países Bajos,,,Valparaíso,48786.0,22.08,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Países Bajos,,,Valparaíso,55200.0,20.976,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Panamá,,,Valparaíso,7215.31,0.7994,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Panamá,,,Valparaíso,17459.2,17.6,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Puerto Rico,,,Valparaíso,1250.64,0.89468,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Puerto Rico,,,Valparaíso,3593.94,2.57104,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Puerto Rico,,,Valparaíso,18385.56,5.52,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Reino Unido,,,San Antonio,-3108.97,19.44,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Reino Unido,,,San Antonio,49153.0,14.028,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Reino Unido,,,San Antonio,97513.0,20.608,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Reino Unido,,,Valparaíso,150555.33,40.8506,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Reino Unido,,,Valparaíso,451726.94,176.4848,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Tailandia,,,Valparaíso,159144.0,20.829,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Taiwán (Formosa),,,San Antonio,17000.0,3.108,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Taiwán (Formosa),,,San Antonio,60831.79,12.5048,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Marzo,Taiwán (Formosa),,,Valparaíso,3019.51,2.208,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Taiwán (Formosa),,,Valparaíso,26269.2,21.474,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Taiwán (Formosa),,,Valparaíso,104623.42,65.136,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Taiwán (Formosa),,,Valparaíso,117465.58,35.328,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Marzo,Vietnam,,,Valparaíso,255364.2,41.9004,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Abril,Australia,,,Talcahuano,104978.52,35.0644,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,
2022,Abril,Canadá,,,Talcahuano,624479.87,198.64066,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Abril,Estados Unidos de América,,,Talcahuano,2312.15,0.6426,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Abril,Estados Unidos de América,,,Talcahuano,46998.54,13.2426,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Abril,Estados Unidos de América,,,Talcahuano,6.81,0.01411,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Abril,Estados Unidos de América,,,Talcahuano,75794.55,22.84241,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Abril,Estados Unidos de América,,,Talcahuano,110404.9,47.6918,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Abril,Estados Unidos de América,,,Talcahuano,128564.86,49.0245,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Abril,Estados Unidos de América,,,Talcahuano,312403.64,99.7316,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Abril,Estados Unidos de América,,,Talcahuano,150605.47,48.45296,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,
2022,Abril,Japón,,,Talcahuano,68194.8,24.3162,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Abril,Nueva Zelandia,,,Talcahuano,2669.94,0.91,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,
2022,Abril,España,,,Metropolitana,500.0,0.06,Metropolitana,Courier/Aéreo,Aerop. A. Merino Benítez,
2022,Abril,Estados Unidos de América,,,Metropolitana,33869.7,7.947,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Abril,Argentina,,,Los Andes,3354.0,3.0,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),
2022,Abril,Argentina,,,Los Andes,45864.0,45.88,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),
2022,Abril,Brasil,,,Los Andes,43440.0,16.512,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),
2022,Abril,Brasil,,,Los Andes,3354.0,3.0,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),
2022,Abril,Brasil,,,Los Andes,45864.0,43.12,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),
2022,Abril,China,,,San Antonio,531405.0,111.507,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Abril,China,,,Valparaíso,101330.0,20.16,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Abril,China,,,Valparaíso,375676.2,102.051,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Abril,Colombia,,,San Antonio,38220.0,44.5,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Abril,Colombia,,,San Antonio,46475.0,50.04,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Abril,Colombia,,,Valparaíso,68230.5,80.0,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Abril,Corea del Sur,,,San Antonio,46381.4,13.44,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Abril,Estados Unidos de América,,,Valparaíso,1812.6,0.54837,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Abril,Estados Unidos de América,,,Valparaíso,82783.01,25.0878,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Abril,Japón,,,San Antonio,24820.0,7.21,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Abril,México,,,San Antonio,89440.0,80.0,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Abril,Nueva Zelandia,,,San Antonio,16019.64,5.46,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Abril,Tailandia,,,San Antonio,11715.33,3.2,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,Australia,,,Talcahuano,106797.6,35.672,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,
2022,Mayo,Canadá,,,Talcahuano,7269.48,2.688,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,Canadá,,,Talcahuano,112748.76,24.87593,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,Corea del Sur,,,Talcahuano,64931.95,24.3162,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,Corea del Sur,,,Talcahuano,68022.78,24.242,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,Corea del Sur,,,Talcahuano,52186.0,22.752,Biobío,"Marítima, Fluvial y Lacustre",Lirquén,
2022,Mayo,Estados Unidos de América,,,Talcahuano,118342.28,50.0192,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,Estados Unidos de América,,,Talcahuano,142039.49,62.1785,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,Estados Unidos de América,,,Talcahuano,398177.92,125.155,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,Estados Unidos de América,,,Talcahuano,160725.45,50.5661,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,
2022,Mayo,India,,,Talcahuano,2607.69,1.411,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,Japón,,,Talcahuano,38085.4,13.5801,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,Tailandia,,,Talcahuano,5846.86,1.6,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,Tailandia,,,Talcahuano,8754.54,2.4,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Mayo,China,,,Metropolitana,893443.77,169.757,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,China,,,Metropolitana,46121.95,7.013,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,China,,,Metropolitana,83338.69,11.185,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,China,,,Metropolitana,83410.02,9.341,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,España,,,Metropolitana,10488.74,9.06371,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,Estados Unidos de América,,,Metropolitana,6697.85,10.6395,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,Estados Unidos de América,,,Metropolitana,15927.19,2.856,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,Estados Unidos de América,,,Metropolitana,24177.31,12.375,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,India,,,Metropolitana,23541.22,11.37539,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,Italia,,,Metropolitana,29111.85,3.612,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,Japón,,,Metropolitana,21332.59,2.349,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,Países Bajos,,,Metropolitana,-2574.86,3.30032,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,Venezuela,,,Metropolitana,21267.6,2.8896,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Mayo,Argentina,,,Los Andes,37500.25,83.001,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),
2022,Mayo,Canadá,,,Valparaíso,202667.6,38.39166,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Mayo,China,,,San Antonio,125358.6,22.464,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,China,,,Valparaíso,21682.09,22.1152,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Mayo,Colombia,,,San Antonio,28670.2,33.53,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,Colombia,,,San Antonio,41430.8,37.62,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,Corea del Sur,,,Valparaíso,79577.98,23.994,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Mayo,Estados Unidos de América,,,San Antonio,10368.0,3.29022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,Estados Unidos de América,,,San Antonio,205214.28,75.15669,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,Estados Unidos de América,,,Valparaíso,3361.53,0.37087,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Mayo,Estados Unidos de América,,,Valparaíso,66795.26,20.928,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Mayo,Estados Unidos de América,,,Valparaíso,295855.7,125.048,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Mayo,Estados Unidos de América,,,Valparaíso,54167.49,19.575,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Mayo,Guatemala,,,Valparaíso,7046.4,4.8,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Mayo,México,,,San Antonio,18720.0,17.6,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,México,,,San Antonio,22360.0,20.0,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,México,,,San Antonio,43680.0,36.21,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,México,,,San Antonio,58032.0,19.575,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,Nueva Zelandia,,,San Antonio,2669.94,0.91,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,Nueva Zelandia,,,San Antonio,21359.52,7.28,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,
2022,Mayo,Panamá,,,Valparaíso,18100.0,5.27074,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,
2022,Junio,Canadá,,,Talcahuano,107513.85,46.00352,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Junio,Estados Unidos de América,,,Talcahuano,24087.26,6.6213,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Junio,Estados Unidos de América,,,Talcahuano,66795.26,20.928,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Junio,Estados Unidos de América,,,Talcahuano,121488.28,42.812,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Junio,Estados Unidos de América,,,Talcahuano,142089.75,62.1785,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Junio,Estados Unidos de América,,,Talcahuano,104371.89,30.9943,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,
2022,Junio,Nueva Zelandia,,,Talcahuano,7587.27,3.1042,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,
2022,Junio,Nueva Zelandia,,,Talcahuano,10679.76,3.64,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,
2022,Junio,Suecia,,,Talcahuano,0.63,0.00175,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Junio,Tailandia,,,Talcahuano,8335.37,2.4,Biobío,"Marítima, Fluvial y Lacustre",Coronel,
2022,Junio,China,,,Metropolitana,15396.05,3.398,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,China,,,Metropolitana,3844.66,3.048,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,China,,,Metropolitana,4206.22,4.032,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,China,,,Metropolitana,200762.85,24.015,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,Estados Unidos de América,,,Metropolitana,9133.2,2.024,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,Estados Unidos de América,,,Metropolitana,49798.55,10.271,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,Estados Unidos de América,,,Metropolitana,100800.0,19.597,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,Filipinas,,,Metropolitana,9426.0,1.387,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,Japón,,,Metropolitana,10630.04,1.356,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,Japón,,,Metropolitana,10.0,0.086,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,Rusia,,,Metropolitana,7708.0,0.688,Metropolitana,Aéreo,Aerop. A. Merino Benítez,
2022,Junio,Argentina,,,Los Andes,12500.25,27.667,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),
2022,Junio,Argentina,,,Los Andes,48672.0,45.76,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),
2022,Junio,Brasil,,,Los Andes,11739.0,10.5,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),
